Timestamp,Distance(m)
2026-01-18 17:10:22.807,28.033
2026-01-18 17:10:22.824,28.036
2026-01-18 17:10:22.840,28.036
2026-01-18 17:10:22.841,28.046
2026-01-18 17:10:22.858,28.04
2026-01-18 17:10:22.875,28.025
2026-01-18 17:10:22.892,28.005
2026-01-18 17:10:22.908,27.994
2026-01-18 17:10:22.925,27.986
2026-01-18 17:10:22.941,27.98
2026-01-18 17:10:22.957,27.983
2026-01-18 17:10:22.958,27.986
2026-01-18 17:10:22.973,27.998
2026-01-18 17:10:22.992,28.017
2026-01-18 17:10:23.008,28.023
2026-01-18 17:10:23.009,28.044
2026-01-18 17:10:23.026,28.062
2026-01-18 17:10:23.041,28.076
2026-01-18 17:10:23.042,28.1
2026-01-18 17:10:23.058,28.114
2026-01-18 17:10:23.075,28.129
2026-01-18 17:10:23.092,28.14
2026-01-18 17:10:23.092,28.155
2026-01-18 17:10:23.108,28.167
2026-01-18 17:10:23.124,28.178
2026-01-18 17:10:23.142,28.202
2026-01-18 17:10:23.143,28.217
2026-01-18 17:10:23.158,28.229
2026-01-18 17:10:23.174,28.261
2026-01-18 17:10:23.175,28.283
2026-01-18 17:10:23.191,28.3
2026-01-18 17:10:23.207,28.314
2026-01-18 17:10:23.226,28.333
2026-01-18 17:10:23.226,28.353
2026-01-18 17:10:23.242,28.375
2026-01-18 17:10:23.258,28.39
2026-01-18 17:10:23.259,28.396
2026-01-18 17:10:23.275,28.42
2026-01-18 17:10:23.292,28.422
2026-01-18 17:10:23.308,28.429
2026-01-18 17:10:23.308,28.442
2026-01-18 17:10:23.324,28.442
2026-01-18 17:10:23.342,28.444
2026-01-18 17:10:23.342,28.448
2026-01-18 17:10:23.364,28.45
2026-01-18 17:10:23.366,28.457
2026-01-18 17:10:23.393,28.467
2026-01-18 17:10:23.393,28.477
2026-01-18 17:10:23.408,28.482
2026-01-18 17:10:23.425,28.494
2026-01-18 17:10:23.442,28.507
2026-01-18 17:10:23.442,28.523
2026-01-18 17:10:23.458,28.522
2026-01-18 17:10:23.476,28.531
2026-01-18 17:10:23.477,28.544
2026-01-18 17:10:23.492,28.547
2026-01-18 17:10:23.507,28.557
2026-01-18 17:10:23.525,28.562
2026-01-18 17:10:23.525,28.564
2026-01-18 17:10:23.541,28.561
2026-01-18 17:10:23.556,28.565
2026-01-18 17:10:23.574,28.579
2026-01-18 17:10:23.574,28.584
2026-01-18 17:10:23.591,28.594
2026-01-18 17:10:23.607,28.605
2026-01-18 17:10:23.608,28.623
2026-01-18 17:10:23.625,28.636
2026-01-18 17:10:23.642,28.653
2026-01-18 17:10:23.642,28.658
2026-01-18 17:10:23.657,28.667
2026-01-18 17:10:23.675,28.676
2026-01-18 17:10:23.692,28.684
2026-01-18 17:10:23.692,28.686
2026-01-18 17:10:23.709,28.701
2026-01-18 17:10:23.725,28.708
2026-01-18 17:10:23.741,28.715
2026-01-18 17:10:23.742,28.718
2026-01-18 17:10:23.757,28.712
2026-01-18 17:10:23.775,28.716
2026-01-18 17:10:23.776,28.728
2026-01-18 17:10:23.791,28.744
2026-01-18 17:10:23.839,28.754
2026-01-18 17:10:23.840,28.761
2026-01-18 17:10:23.840,28.767
2026-01-18 17:10:23.841,28.761
2026-01-18 17:10:23.847,28.764
2026-01-18 17:10:23.859,28.779
2026-01-18 17:10:23.874,28.796
2026-01-18 17:10:23.891,28.804
2026-01-18 17:10:23.908,28.807
2026-01-18 17:10:23.908,28.832
2026-01-18 17:10:23.924,28.836
2026-01-18 17:10:23.941,28.841
2026-01-18 17:10:23.958,28.856
2026-01-18 17:10:23.958,28.871
2026-01-18 17:10:23.974,28.886
2026-01-18 17:10:23.990,28.9
2026-01-18 17:10:23.991,28.911
2026-01-18 17:10:24.007,28.928
2026-01-18 17:10:24.026,28.942
2026-01-18 17:10:24.028,28.956
2026-01-18 17:10:24.042,28.964
2026-01-18 17:10:24.058,28.976
2026-01-18 17:10:24.073,28.994
2026-01-18 17:10:24.090,28.994
2026-01-18 17:10:24.091,29.003
2026-01-18 17:10:24.108,29.024
2026-01-18 17:10:24.124,29.048
2026-01-18 17:10:24.125,29.071
2026-01-18 17:10:24.141,29.089
2026-01-18 17:10:24.157,29.117
2026-01-18 17:10:24.158,29.133
2026-01-18 17:10:24.174,29.157
2026-01-18 17:10:24.191,29.187
2026-01-18 17:10:24.208,29.203
2026-01-18 17:10:24.208,29.226
2026-01-18 17:10:24.223,29.247
2026-01-18 17:10:24.242,29.27
2026-01-18 17:10:24.243,29.296
2026-01-18 17:10:24.258,29.336
2026-01-18 17:10:24.274,29.374
2026-01-18 17:10:24.292,29.393
2026-01-18 17:10:24.293,29.401
2026-01-18 17:10:24.307,29.433
2026-01-18 17:10:24.325,29.479
2026-01-18 17:10:24.341,29.507
2026-01-18 17:10:24.342,29.503
2026-01-18 17:10:24.363,29.497
2026-01-18 17:10:24.364,29.493
2026-01-18 17:10:24.375,29.485
2026-01-18 17:10:24.390,29.484
2026-01-18 17:10:24.408,29.484
2026-01-18 17:10:24.424,29.492
2026-01-18 17:10:24.424,29.506
2026-01-18 17:10:24.440,29.514
2026-01-18 17:10:24.457,29.52
2026-01-18 17:10:24.475,29.525
2026-01-18 17:10:24.475,29.521
